1.6000000000   22.4000000000   0.1471320402
1.6000000000   23.2000000000   0.0315066109
1.6000000000   24.0000000000   -0.0946025979
1.6000000000   24.8000000000   -0.2322068417

2.4000000000   0.0000000000   0.5555702330
2.4000000000   0.8000000000   0.5318543725
2.4000000000   1.6000000000   0.5249507877
2.4000000000   2.4000000000   0.5310025190
2.4000000000   3.2000000000   0.5467199880
2.4000000000   4.0000000000   0.5692885013
2.4000000000   4.8000000000   0.5962930073
2.4000000000   5.6000000000   0.6256568979
2.4000000000   6.4000000000   0.6555921988
2.4000000000   7.2000000000   0.6845589455
2.4000000000   8.0000000000   0.7112319124
2.4000000000   8.8000000000   0.7344731687
2.4000000000   9.6000000000   0.7533091788
2.4000000000   10.4000000000   0.7669113667
2.4000000000   11.2000000000   0.7745792256
2.4000000000   12.0000000000   0.7757251774
2.4000000000   12.8000000000   0.7698604899
2.4000000000   13.6000000000   0.7565816252
2.4000000000   14.4000000000   0.7355564478
2.4000000000   15.2000000000   0.7065097455
2.4000000000   16.0000000000   0.6692075218
2.4000000000   16.8000000000   0.6234395068
2.4000000000   17.6000000000   0.5689992968
2.4000000000   18.4000000000   0.5056614710
2.4000000000   19.2000000000   0.4331549517
2.4000000000   20.0000000000   0.3511317564
2.4000000000   20.8000000000   0.2591301419
2.4000000000   21.6000000000   0.1565309499
2.4000000000   22.4000000000   0.0425057269
2.4000000000   23.2000000000   -0.0840451064
2.4000000000   24.0000000000   -0.2245661221
2.4000000000   24.8000000000   -0.3809353229

3.2000000000   0.0000000000   0.7071067812
3.2000000000   0.8000000000   0.6503628197
3.2000000000   1.6000000000   0.6152726078
3.2000000000   2.4000000000   0.5971804850
3.2000000000   3.2000000000   0.5921480277
3.2000000000   4.0000000000   0.5968339307
3.2000000000   4.8000000000   0.6083959188
3.2000000000   5.6000000000   0.6244106271
3.2000000000   6.4000000000   0.6428080896
3.2000000000   7.2000000000   0.6618180529
3.2000000000   8.0000000000   0.6799258047
3.2000000000   8.8000000000   0.6958355864
3.2000000000   9.6000000000   0.7084399786
3.2000000000   10.4000000000   0.7167938969
3.2000000000   11.2000000000   0.7200920393
3.2000000000   12.0000000000   0.7176487857
3.2000000000   12.8000000000   0.7088796740
3.2000000000   13.6000000000   0.6932836637
3.2000000000   14.4000000000   0.6704254609
3.2000000000   15.2000000000   0.6399172106
3.2000000000   16.0000000000   0.6013988670
3.2000000000   16.8000000000   0.5545165332
3.2000000000   17.6000000000   0.4988980146
3.2000000000   18.4000000000   0.4341247484
3.2000000000   19.2000000000   0.3596991654
3.2000000000   20.0000000000   0.2750063885
3.2000000000   20.8000000000   0.1792689798
3.2000000000   21.6000000000   0.0714932071
3.2000000000   22.4000000000   -0.0495950070
3.2000000000   23.2000000000   -0.1856266639
3.2000000000   24.0000000000   -0.3386814750
3.2000000000   24.8000000000   -0.5113980998

4.0000000000   0.0000000000   0.8314696123
4.0000000000   0.8000000000   0.7472174988
4.0000000000   1.6000000000   0.6885963078
4.0000000000   2.4000000000   0.6502987428
4.0000000000   3.2000000000   0.6278576530
4.0000000000   4.0000000000   0.6175032098
4.0000000000   4.8000000000   0.6160460350
4.0000000000   5.6000000000   0.6207815180
4.0000000000   6.4000000000   0.6294113866
